epoch,accuracy,loss,val_accuracy,val_loss
37,0.7949438095092773,0.5371910333633423,0.7227563858032227,0.8425602316856384
38,0.7969502210617065,0.5390202403068542,0.7243589758872986,0.8422135710716248
39,0.800561785697937,0.5300253629684448,0.7291666865348816,0.8635914325714111
40,0.7997592091560364,0.5352268815040588,0.7195512652397156,0.8680682182312012
41,0.8166131377220154,0.5052266120910645,0.7163461446762085,0.8846777677536011
42,0.8101926445960999,0.4918755292892456,0.7259615659713745,0.8951681852340698
43,0.8162118792533875,0.49890899658203125,0.7211538553237915,0.8834241032600403
44,0.8162118792533875,0.48082125186920166,0.7163461446762085,0.8948370218276978
45,0.8085874915122986,0.5026335120201111,0.7227563858032227,0.8885722756385803
46,0.8142054677009583,0.48031753301620483,0.7227563858032227,0.9156748652458191
47,0.8186196088790894,0.4752717912197113,0.7227563858032227,0.9240255951881409
48,0.8338683843612671,0.4560295045375824,0.7195512652397156,0.9203029274940491
49,0.8146067261695862,0.4806540012359619,0.7275640964508057,0.926258385181427
50,0.8282504081726074,0.4575624465942383,0.7163461446762085,0.9281683564186096
51,0.8250401020050049,0.46057775616645813,0.6907051205635071,0.9439036250114441
52,0.8422953486442566,0.44059818983078003,0.7147436141967773,0.9407016038894653
53,0.8358747959136963,0.4360245168209076,0.7147436141967773,0.9632986187934875
54,0.8338683843612671,0.4463912546634674,0.7307692170143127,0.9472851753234863
55,0.8318619728088379,0.4433155357837677,0.7243589758872986,0.9386694431304932
56,0.8406901955604553,0.42338624596595764,0.7195512652397156,0.9465551376342773
57,0.8487159013748169,0.41214004158973694,0.7115384340286255,0.958534836769104
58,0.8459069132804871,0.4122650623321533,0.7147436141967773,0.9633090496063232
59,0.8483145833015442,0.4028957188129425,0.7195512652397156,0.9657248258590698
60,0.8551364541053772,0.3976212441921234,0.7275640964508057,0.9782124757766724
61,0.8495184779167175,0.3959232568740845,0.7195512652397156,0.9711001515388489
62,0.8535313010215759,0.40091472864151,0.7243589758872986,0.9643611311912537
63,0.8519261479377747,0.39665067195892334,0.7323718070983887,0.9730284214019775
64,0.8535313010215759,0.39580485224723816,0.7323718070983887,0.9648736715316772
65,0.8619582653045654,0.3828786015510559,0.7259615659713745,0.9892396330833435
66,0.8619582653045654,0.36507901549339294,0.7195512652397156,0.9997726678848267
67,0.8543338775634766,0.3752831220626831,0.7211538553237915,0.9950448870658875
68,0.869983971118927,0.3506956100463867,0.7179487347602844,1.0146006345748901
69,0.8780096173286438,0.34305983781814575,0.7211538553237915,1.0180306434631348
70,0.8731942176818848,0.34963279962539673,0.7163461446762085,1.0222300291061401
71,0.8723916411399841,0.3476150333881378,0.7115384340286255,1.0234110355377197
72,0.8739967942237854,0.34007519483566284,0.7115384340286255,1.0280027389526367
73,0.880016028881073,0.33611902594566345,0.7019230723381042,1.0555095672607422
74,0.857945442199707,0.36720898747444153,0.6987179517745972,1.0485100746154785
75,0.8727929592132568,0.3359549343585968,0.7083333134651184,1.037108302116394
76,0.8856340050697327,0.3256007432937622,0.7051281929016113,1.0352518558502197
77,0.8840289115905762,0.3202206790447235,0.7067307829856873,1.0329293012619019
78,0.869983971118927,0.33084458112716675,0.692307710647583,1.050343632698059
79,0.8812199234962463,0.3161333203315735,0.7099359035491943,1.052628755569458
80,0.8804173469543457,0.3208276331424713,0.7067307829856873,1.0629146099090576
81,0.8876404762268066,0.30634233355522156,0.7083333134651184,1.0635255575180054
82,0.896869957447052,0.29985520243644714,0.6987179517745972,1.07180655002594
83,0.8888443112373352,0.3036055266857147,0.692307710647583,1.0887359380722046
84,0.8812199234962463,0.3237695097923279,0.7067307829856873,1.1035562753677368
85,0.8852327466011047,0.30000200867652893,0.692307710647583,1.103509783744812
86,0.8872391581535339,0.3042971193790436,0.6971153616905212,1.1136499643325806
87,0.9012840986251831,0.2742607891559601,0.7035256624221802,1.1204594373703003
88,0.8976725339889526,0.29572248458862305,0.7003205418586731,1.1296448707580566
89,0.8980738520622253,0.28759661316871643,0.7051281929016113,1.1126625537872314
90,0.8984751105308533,0.2830066978931427,0.7083333134651184,1.12543523311615
91,0.892054557800293,0.2897022068500519,0.6971153616905212,1.1442002058029175
92,0.896869957447052,0.2846314311027527,0.7131410241127014,1.159382939338684
93,0.8996789455413818,0.2836552560329437,0.7083333134651184,1.1282100677490234
94,0.8956661224365234,0.27305081486701965,0.7083333134651184,1.1476430892944336
95,0.896869957447052,0.27694037556648254,0.6955128312110901,1.148736596107483
96,0.9048956632614136,0.26524725556373596,0.7083333134651184,1.1385910511016846
97,0.9073033928871155,0.26330938935279846,0.7083333134651184,1.143773078918457
98,0.9052969217300415,0.25804227590560913,0.7147436141967773,1.1465816497802734
99,0.9044944047927856,0.2674401104450226,0.7083333134651184,1.1819738149642944
0,0.45024076104164124,1.2217997312545776,0.5288461446762085,1.1284852027893066
1,0.5569823384284973,1.0974106788635254,0.6025640964508057,1.0236926078796387
2,0.5814606547355652,1.0178922414779663,0.6570512652397156,0.9425278902053833
3,0.617977499961853,0.9660118222236633,0.6570512652397156,0.9369015693664551
4,0.6340289115905762,0.9258923530578613,0.6730769276618958,0.8943328857421875
5,0.6412519812583923,0.9177067875862122,0.682692289352417,0.891636312007904
6,0.658507227897644,0.8797027468681335,0.6955128312110901,0.8801596164703369
7,0.665730357170105,0.8678188920021057,0.7019230723381042,0.8581492304801941
8,0.6701444387435913,0.8503367900848389,0.6891025900840759,0.8640120029449463
9,0.6677367687225342,0.8334820866584778,0.7019230723381042,0.8494983315467834
10,0.6761637330055237,0.8203880786895752,0.7163461446762085,0.8409321904182434
11,0.6849919557571411,0.7996591329574585,0.7115384340286255,0.8264468312263489
12,0.6865971088409424,0.8128439784049988,0.7147436141967773,0.8263848423957825
13,0.699438214302063,0.8015549778938293,0.7051281929016113,0.8315355181694031
14,0.70465487241745,0.7699495553970337,0.7099359035491943,0.8387613296508789
15,0.7026484608650208,0.7784096598625183,0.7179487347602844,0.8213792443275452
16,0.7178972959518433,0.7602993845939636,0.7115384340286255,0.837184488773346
17,0.7078651785850525,0.7479389905929565,0.7115384340286255,0.8426399230957031
18,0.7199037075042725,0.7333523631095886,0.7067307829856873,0.8209851384162903
19,0.7074638605117798,0.7427346706390381,0.7003205418586731,0.8222419619560242
20,0.7191011309623718,0.7284327745437622,0.7083333134651184,0.8311434984207153
21,0.7279293537139893,0.7104073166847229,0.7147436141967773,0.8271319270133972
22,0.7275280952453613,0.7195264101028442,0.7163461446762085,0.8191075325012207
23,0.7243177890777588,0.6981755495071411,0.7147436141967773,0.8346319198608398
24,0.7343499064445496,0.7041477560997009,0.7163461446762085,0.8155204057693481
25,0.7415730357170105,0.6858649253845215,0.7163461446762085,0.8085331320762634
26,0.7463884353637695,0.6693284511566162,0.7099359035491943,0.8215498328208923
27,0.7479935884475708,0.6656345725059509,0.7131410241127014,0.8235832452774048
28,0.7447832822799683,0.6666091680526733,0.7147436141967773,0.8314226865768433
29,0.7347512245178223,0.6884725689888,0.7099359035491943,0.8173173666000366
30,0.7544141411781311,0.6453166007995605,0.7099359035491943,0.833504319190979
31,0.7463884353637695,0.6505683064460754,0.7179487347602844,0.8548936247825623
32,0.7592295408248901,0.6460735201835632,0.7227563858032227,0.8302812576293945
33,0.7592295408248901,0.6210699677467346,0.7211538553237915,0.844226062297821
34,0.7664526700973511,0.6209101676940918,0.7259615659713745,0.843094527721405
35,0.7612359523773193,0.6236600279808044,0.7243589758872986,0.8373435735702515
36,0.7596307992935181,0.6118987202644348,0.7291666865348816,0.8392443656921387
37,0.7636436820030212,0.6121029853820801,0.7243589758872986,0.853588879108429
38,0.7712680697441101,0.603732168674469,0.7147436141967773,0.85936039686203
39,0.7724719047546387,0.611545205116272,0.7227563858032227,0.8624931573867798
40,0.7676565051078796,0.6030899286270142,0.7195512652397156,0.844133734703064
41,0.7728732228279114,0.6049431562423706,0.7195512652397156,0.8414261937141418
42,0.7756822109222412,0.5841236114501953,0.7147436141967773,0.8545562624931335
43,0.7776886224746704,0.5673007369041443,0.7067307829856873,0.8713054060935974
44,0.7913322448730469,0.5594539642333984,0.7227563858032227,0.849281907081604
45,0.7764847278594971,0.5724937915802002,0.7291666865348816,0.8562961220741272
46,0.7861155867576599,0.5555663108825684,0.7227563858032227,0.8559068441390991
47,0.7800962924957275,0.5584323406219482,0.7227563858032227,0.8720939755439758
48,0.7913322448730469,0.5576810836791992,0.7275640964508057,0.8659170269966125
49,0.7889245748519897,0.540399432182312,0.7147436141967773,0.8530946373939514
50,0.79534512758255,0.5487320423126221,0.7227563858032227,0.8583857417106628
51,0.7893258333206177,0.5509414076805115,0.7259615659713745,0.8643511533737183
52,0.8041733503341675,0.5310857892036438,0.7275640964508057,0.8683039546012878
53,0.8013643622398376,0.5295394659042358,0.7259615659713745,0.8785995244979858
54,0.7985553741455078,0.5213862061500549,0.7211538553237915,0.8816857933998108
55,0.8001605272293091,0.5230653285980225,0.7227563858032227,0.8893076777458191
56,0.8057785034179688,0.5111678242683411,0.7323718070983887,0.8857287168502808
57,0.8105939030647278,0.5168069005012512,0.7179487347602844,0.886402428150177
58,0.807784914970398,0.5030593276023865,0.7211538553237915,0.9060705900192261
59,0.7981541156768799,0.5144128799438477,0.7243589758872986,0.8839504718780518
60,0.8093900680541992,0.500951886177063,0.7275640964508057,0.8885793685913086
61,0.8117977380752563,0.499776691198349,0.7259615659713745,0.9016868472099304
62,0.8230336904525757,0.49024951457977295,0.7243589758872986,0.9113931059837341
63,0.8210272789001465,0.47146448493003845,0.7227563858032227,0.9012351632118225
64,0.8254414200782776,0.4773212671279907,0.7243589758872986,0.9092473983764648
65,0.817415714263916,0.48547446727752686,0.7211538553237915,0.9078347682952881
66,0.8130016326904297,0.4783904254436493,0.7243589758872986,0.9374204874038696
67,0.8138041496276855,0.47175687551498413,0.7179487347602844,0.9183825254440308
68,0.8234350085258484,0.45525118708610535,0.7307692170143127,0.939589262008667
69,0.8178170323371887,0.4671282172203064,0.7259615659713745,0.9254516363143921
70,0.8210272789001465,0.4617981016635895,0.7291666865348816,0.9243069291114807
71,0.8146067261695862,0.4853987693786621,0.7131410241127014,0.9344828724861145
72,0.8278490900993347,0.4476698935031891,0.7115384340286255,0.9358277916908264
73,0.8162118792533875,0.47141924500465393,0.7275640964508057,0.9189756512641907
74,0.8402889370918274,0.42988118529319763,0.7243589758872986,0.9145687818527222
75,0.8202247023582458,0.4655939042568207,0.7291666865348816,0.9279966950416565
76,0.8194221258163452,0.45895180106163025,0.7259615659713745,0.9156078696250916
77,0.841492772102356,0.4312373399734497,0.7291666865348816,0.9124702215194702
78,0.8386837840080261,0.4355525076389313,0.7355769276618958,0.9406770467758179
79,0.8306580781936646,0.4371830224990845,0.7243589758872986,0.9312633872032166
80,0.8334670662879944,0.4469408094882965,0.7195512652397156,0.9354132413864136
81,0.8366773724555969,0.4360635578632355,0.7275640964508057,0.9254751801490784
82,0.8451043367385864,0.41426774859428406,0.7323718070983887,0.9449653625488281
83,0.8330658078193665,0.42236950993537903,0.7211538553237915,0.9404520988464355
84,0.8459069132804871,0.4237908124923706,0.7147436141967773,0.9474655389785767
85,0.8398876190185547,0.42080414295196533,0.7131410241127014,0.9446108937263489
86,0.8418940901756287,0.4214894473552704,0.7115384340286255,0.9457314610481262
87,0.8346709609031677,0.4204586148262024,0.7131410241127014,0.9561071991920471
88,0.8499197363853455,0.4211367070674896,0.7099359035491943,0.9523260593414307
89,0.8346709609031677,0.42958664894104004,0.7067307829856873,0.9853307008743286
90,0.8483145833015442,0.4179263412952423,0.7115384340286255,0.974716067314148
91,0.8455055952072144,0.4000168442726135,0.7083333134651184,0.9766119122505188
92,0.8426966071128845,0.4208186864852905,0.7115384340286255,0.993270218372345
93,0.8467094898223877,0.4039393365383148,0.7051281929016113,0.99298495054245
94,0.8567415475845337,0.39915740489959717,0.7035256624221802,0.9940214157104492
95,0.8406901955604553,0.39476144313812256,0.7115384340286255,1.0010110139846802
96,0.8535313010215759,0.39405563473701477,0.7003205418586731,1.0012065172195435
97,0.8491171598434448,0.4014160633087158,0.7051281929016113,0.9749476313591003
98,0.8523274660110474,0.394273579120636,0.7067307829856873,0.975814700126648
99,0.8559390306472778,0.39236727356910706,0.7099359035491943,0.9730242490768433
0,0.4807383716106415,1.2250118255615234,0.5064102411270142,1.121635913848877
1,0.5136436820030212,1.1162941455841064,0.6410256624221802,0.9699702858924866
2,0.6015248894691467,1.0020805597305298,0.6778846383094788,0.9016278386116028
3,0.6344301700592041,0.9343734979629517,0.6842948794364929,0.882557213306427
4,0.6520866751670837,0.8973296284675598,0.692307710647583,0.8533706665039062
5,0.6673354506492615,0.8821146488189697,0.7163461446762085,0.8475965857505798
6,0.6697431802749634,0.853567361831665,0.7019230723381042,0.8692076206207275
7,0.6773675680160522,0.8387590050697327,0.6987179517745972,0.8353986740112305
8,0.6773675680160522,0.8374634981155396,0.7211538553237915,0.814193606376648
9,0.687399685382843,0.8232303261756897,0.7163461446762085,0.8453326225280762
10,0.7010433673858643,0.7828912138938904,0.7067307829856873,0.8237355351448059
11,0.6966292262077332,0.7905822992324829,0.7083333134651184,0.7939977645874023
12,0.7158908247947693,0.7616097331047058,0.7195512652397156,0.7883223295211792
13,0.7082664370536804,0.7556482553482056,0.7147436141967773,0.8119284510612488
14,0.7178972959518433,0.7280857563018799,0.7147436141967773,0.8070199489593506
0,0.33835503458976746,1.3571126461029053,0.48859935998916626,1.2404985427856445
1,0.4491042196750641,1.2386715412139893,0.5260586142539978,1.1500511169433594
2,0.5,1.1544662714004517,0.5407165884971619,1.0751399993896484
3,0.5337947607040405,1.0956393480300903,0.5635179281234741,1.0076662302017212
4,0.5700325965881348,1.0420528650283813,0.5814332365989685,0.9640628099441528
5,0.5867263674736023,0.9960406422615051,0.614006519317627,0.9486402273178101
6,0.6038273572921753,0.962070643901825,0.6156351566314697,0.9403464794158936
7,0.6160423159599304,0.9387522339820862,0.6205211877822876,0.9296730160713196
8,0.6372149586677551,0.9117792248725891,0.6335504651069641,0.9173846244812012
9,0.6478012800216675,0.8782041668891907,0.6335504651069641,0.9123612642288208
0,0.35138437151908875,1.355231761932373,0.4788273572921753,1.2182315587997437
1,0.4519543945789337,1.2378064393997192,0.534201979637146,1.1191428899765015
2,0.5004071593284607,1.1564710140228271,0.5667752623558044,1.0304920673370361
3,0.5403094291687012,1.0897667407989502,0.5912052392959595,0.9795905947685242
4,0.5688110589981079,1.0314810276031494,0.5912052392959595,0.9598994851112366
5,0.5863192081451416,0.9994040727615356,0.6091205477714539,0.9316315054893494
6,0.6119706630706787,0.9437121748924255,0.6091205477714539,0.9244646430015564
7,0.6197068691253662,0.9253119826316833,0.6107491850852966,0.916908860206604
8,0.6168566942214966,0.9164384007453918,0.6156351566314697,0.9118013381958008
9,0.6441367864608765,0.8797016739845276,0.6270358562469482,0.9012570381164551
10,0.651872992515564,0.8635562062263489,0.6270358562469482,0.8928855657577515
11,0.6632736325263977,0.8300226926803589,0.6449511647224426,0.8888192176818848
12,0.6872963905334473,0.8100517392158508,0.6433224678039551,0.8881009817123413
13,0.6669381260871887,0.8056983947753906,0.6416938304901123,0.8788217306137085
14,0.6970683932304382,0.7768523097038269,0.6416938304901123,0.8827391266822815
15,0.6893322467803955,0.7594056129455566,0.6547231078147888,0.8775705099105835
16,0.6970683932304382,0.7507222294807434,0.653094470500946,0.8721946477890015
17,0.7039902210235596,0.7222327589988708,0.6433224678039551,0.8850042819976807
18,0.7096905708312988,0.7180290222167969,0.6563518047332764,0.872745156288147
19,0.7239413857460022,0.7020756006240845,0.6579804420471191,0.8710139989852905
20,0.7267915606498718,0.6736924648284912,0.6596091389656067,0.8647345900535583
21,0.7406351566314697,0.6684144139289856,0.6677524447441101,0.8739044666290283
22,0.7581433057785034,0.6305838823318481,0.6726384162902832,0.8810554146766663
23,0.7532573342323303,0.630848228931427,0.6693810820579529,0.8926711678504944
24,0.767100989818573,0.6127946972846985,0.6677524447441101,0.8866010308265686
25,0.7911238074302673,0.5795851945877075,0.6710097789764404,0.8978459239006042
26,0.7752442955970764,0.5732353329658508,0.6677524447441101,0.9016799330711365
27,0.7821661233901978,0.5612737536430359,0.653094470500946,0.9129192233085632
28,0.791530966758728,0.5549330711364746,0.6693810820579529,0.9011943936347961
29,0.8004885911941528,0.5417407751083374,0.6677524447441101,0.8947809338569641
30,0.7911238074302673,0.5418462157249451,0.6661238074302673,0.8919744491577148
31,0.8224755525588989,0.48436668515205383,0.6726384162902832,0.9184389114379883
32,0.8041530847549438,0.4976615309715271,0.6840391159057617,0.9259783625602722
33,0.8200325965881348,0.48676303029060364,0.6742671132087708,0.9161776304244995
34,0.8131107687950134,0.4720248281955719,0.6677524447441101,0.9351242184638977
35,0.833469033241272,0.4481254816055298,0.6758957505226135,0.9408709406852722
36,0.8220683932304382,0.452608585357666,0.6758957505226135,0.9527624845504761
37,0.8273615837097168,0.44683563709259033,0.6726384162902832,0.9393019080162048
38,0.8367263674736023,0.4340992271900177,0.6840391159057617,0.960290789604187
39,0.8424267172813416,0.4160327613353729,0.6693810820579529,0.9531029462814331
40,0.8558632135391235,0.4005255103111267,0.6693810820579529,0.9652929902076721
41,0.848127007484436,0.40232428908348083,0.6710097789764404,0.9701420068740845
42,0.8562703728675842,0.3869408667087555,0.6758957505226135,0.9836777448654175
43,0.865227997303009,0.389568954706192,0.6742671132087708,0.9585555195808411
44,0.8697068691253662,0.37177491188049316,0.6775244474411011,0.9963311553001404
45,0.8709283471107483,0.35390663146972656,0.6742671132087708,1.011468529701233
46,0.8778501749038696,0.3446427881717682,0.6742671132087708,1.01780104637146
47,0.8701140284538269,0.33877938985824585,0.6693810820579529,1.0356693267822266
48,0.8745928406715393,0.3468087315559387,0.6726384162902832,1.0373531579971313
49,0.8815146684646606,0.33012503385543823,0.6661238074302673,1.0424379110336304
50,0.8900651335716248,0.31559038162231445,0.6661238074302673,1.0436817407608032
51,0.8896579742431641,0.3087647557258606,0.6775244474411011,1.0482494831085205
52,0.8929153084754944,0.2937922477722168,0.6644951105117798,1.0799224376678467
53,0.8827361464500427,0.3216848075389862,0.6693810820579529,1.0581138134002686
54,0.8953583240509033,0.2903699576854706,0.6612377762794495,1.0748869180679321
55,0.8937296271324158,0.28406304121017456,0.6693810820579529,1.088817834854126
56,0.8949511647224426,0.29158926010131836,0.6693810820579529,1.0768241882324219
57,0.8990228176116943,0.27054283022880554,0.6661238074302673,1.0917699337005615
58,0.9002442955970764,0.27271050214767456,0.6693810820579529,1.1007603406906128
59,0.9087947607040405,0.2561110556125641,0.6612377762794495,1.1121137142181396
60,0.8949511647224426,0.2766842842102051,0.6677524447441101,1.1030559539794922
61,0.8986156582832336,0.27229273319244385,0.6742671132087708,1.1000661849975586
62,0.9026873111724854,0.25960874557495117,0.6742671132087708,1.1299896240234375
63,0.9067589640617371,0.2603107988834381,0.6710097789764404,1.1152913570404053
64,0.9132736325263977,0.24367272853851318,0.6579804420471191,1.1193121671676636
65,0.9136807918548584,0.2260386049747467,0.6579804420471191,1.1543612480163574
66,0.9153094291687012,0.2388792783021927,0.662866473197937,1.1760425567626953
67,0.9218240976333618,0.21877045929431915,0.6742671132087708,1.168816328048706
68,0.9218240976333618,0.21358740329742432,0.6661238074302673,1.1702799797058105
69,0.9185667634010315,0.22616222500801086,0.6742671132087708,1.1784838438034058
70,0.9234527945518494,0.22059206664562225,0.6693810820579529,1.1856554746627808
71,0.9242671132087708,0.20027729868888855,0.6644951105117798,1.1928000450134277
72,0.9311889410018921,0.19466669857501984,0.6710097789764404,1.205437183380127
73,0.9307817816734314,0.19781702756881714,0.6661238074302673,1.2139908075332642
74,0.9287459254264832,0.19856730103492737,0.6661238074302673,1.2183033227920532
75,0.9242671132087708,0.19564639031887054,0.6644951105117798,1.2464361190795898
76,0.9222312569618225,0.20208975672721863,0.6710097789764404,1.2434858083724976
77,0.9352605938911438,0.18218594789505005,0.6661238074302673,1.271809697151184
78,0.9360749125480652,0.18037386238574982,0.6791530847549438,1.2784663438796997
79,0.9454397559165955,0.16764144599437714,0.6791530847549438,1.2631359100341797
80,0.9364820718765259,0.17393293976783752,0.6726384162902832,1.2726266384124756
81,0.9405537247657776,0.1684836745262146,0.6742671132087708,1.2658360004425049
82,0.9417752623558044,0.16134415566921234,0.6644951105117798,1.2800006866455078
83,0.9377036094665527,0.1791709065437317,0.6742671132087708,1.2641383409500122
84,0.9405537247657776,0.17815542221069336,0.6710097789764404,1.2657575607299805
85,0.9413681030273438,0.17275361716747284,0.6677524447441101,1.2680457830429077
86,0.9454397559165955,0.15986283123493195,0.6677524447441101,1.3030476570129395
87,0.9454397559165955,0.15238073468208313,0.6677524447441101,1.3234268426895142
88,0.9425895810127258,0.15720513463020325,0.6710097789764404,1.2992870807647705
89,0.9393322467803955,0.17800864577293396,0.6791530847549438,1.27797532081604
90,0.9495114088058472,0.14687994122505188,0.6791530847549438,1.2918719053268433
91,0.9503257274627686,0.1430729180574417,0.6791530847549438,1.3345310688018799
92,0.9470683932304382,0.15145564079284668,0.6824104189872742,1.3518823385238647
93,0.9458469152450562,0.1511964201927185,0.6840391159057617,1.3525311946868896
94,0.9446253776550293,0.157280832529068,0.6840391159057617,1.3622785806655884
95,0.9523615837097168,0.13592812418937683,0.6775244474411011,1.3646804094314575
96,0.954804539680481,0.1382586658000946,0.6807817816734314,1.3643606901168823
97,0.9385179281234741,0.15947629511356354,0.6710097789764404,1.367788314819336
98,0.9543973803520203,0.13421007990837097,0.6726384162902832,1.3493318557739258
99,0.9556189179420471,0.12821023166179657,0.6775244474411011,1.3639370203018188
